marketing_score,competition_index,customer_satisfaction,purchasing_power_index,weather_condition,tech_event,5g_phase,store_traffic,public_transport,city,jPhone_Pro_revenue,Kaggle_Pixel_5_revenue,Planet_SX_revenue,date
84.74,25.85,71.82,85.36,Good,,Mature-5G,0.41,Poor,Marseille,72735.35,44319.07,21286.87,2023-10-23
84.79,25.41,71.82,85.4,Good,,Mature-5G,0.16,Hub,Marseille,96957.01,40232.32,23613.65,2023-10-24
84.84,24.96,71.82,85.43,Moderate,,Mature-5G,0.2,Good,Marseille,103573.1,41900.87,21608.65,2023-10-25
84.9,24.5,71.82,85.46,Moderate,,Mature-5G,0.49,Good,Marseille,109830.89,40094.05,18077.64,2023-10-26
84.96,24.04,71.83,85.5,Moderate,,Mature-5G,-0.19,Good,Marseille,90078.27,39702.83,20130.54,2023-10-27
85.02,23.57,71.83,85.54,Good,,Mature-5G,-0.01,Limited,Marseille,92288.69,49089.315,23773.75,2023-10-28
85.09,23.1,71.83,85.58,Good,,Mature-5G,-0.64,Poor,Marseille,110685.99,58475.8,23613.48,2023-10-29
85.15,22.63,71.83,85.62,Good,,Mature-5G,1.19,Hub,Marseille,80554.54,42958.02,22795.72,2023-10-30
85.22,22.17,71.83,85.66,Good,,Mature-5G,-0.86,Hub,Marseille,87828.54,45473.28,20214.21,2023-10-31
85.29,21.71,71.84,85.71,Good,,Mature-5G,1.31,Hub,Marseille,88323.36,43703.69,24415.45,2023-11-01
85.36,21.25,71.84,85.75,Good,,Mature-5G,0.91,Hub,Marseille,97361.685,54234.37,24078.06,2023-11-02
85.44,20.81,71.84,85.8,Good,,Mature-5G,-0.01,Hub,Marseille,106400.01,46457.16,24817.04,2023-11-03
85.51,20.38,71.84,85.84,Good,,Mature-5G,0.73,Limited,Marseille,121808.04,50010.41,19530.72,2023-11-04
85.59,19.97,71.85,85.89,Good,,Mature-5G,0.31,Good,Marseille,118933.88,56662.26,26375.75,2023-11-05
85.67,19.57,71.85,85.94,Good,,Mature-5G,0.08,Good,Marseille,99175.8,47301.46,17707.7,2023-11-06
85.76,19.19,71.85,85.99,Good,,Mature-5G,0.2,Limited,Marseille,101673.12,26950.27,22850.06,2023-11-07
85.845,18.83,71.85,86.05,Moderate,,Mature-5G,0.66,Hub,Marseille,81857.9,57563.77,24289.99,2023-11-08
85.93,18.5,71.85,86.1,Moderate,,Mature-5G,1.11,Good,Marseille,102752.44,44615.7,26703.480000000003,2023-11-09
86.02,18.18,71.86,86.15,Good,,Mature-5G,1.03,Limited,Marseille,96248.41,43585.91,29116.97,2023-11-10
86.11,17.89,71.86,86.21,Moderate,,Mature-5G,0.62,Good,Marseille,114043.6,55733.54,31240.55,2023-11-11
86.2,17.63,71.86,86.27,Moderate,,Mature-5G,0.17,Hub,Marseille,112971.77,53821.43,22083.12,2023-11-12
86.29,17.39,71.86,86.32,Good,,Mature-5G,-0.19,Hub,Marseille,96489.35,42998.37,22095.85,2023-11-13
86.39,17.19,71.86500000000001,86.38,Good,,Mature-5G,0.39,Limited,Marseille,90582.78,48139.04,24836.66,2023-11-14
86.485,17.01,71.87,86.44,Moderate,,Mature-5G,0.54,Good,Marseille,96365.51,44344.43,23028.39,2023-11-15
86.58,16.87,71.87,86.5,Moderate,,Mature-5G,1.49,Hub,Marseille,86783.72,47546.16,26080.18,2023-11-16
86.69,16.75,71.87,86.56,Moderate,,Mature-5G,0.23,Poor,Marseille,85814.4,49396.1,25956.35,2023-11-17
86.79,16.67,71.87,86.63,Good,,Mature-5G,-0.61,Hub,Marseille,118978.4,48588.8,29341.71,2023-11-18
86.89,16.62,71.88,86.69,Moderate,,Mature-5G,-0.16,Good,Marseille,92477.23,42989.29,26673.235,2023-11-19
87.0,16.61,71.88,86.76,Good,,Mature-5G,-0.28,Limited,Marseille,101348.13,39660.56,24004.76,2023-11-20
87.11,16.62,71.88,86.82,Good,,Mature-5G,0.66,Poor,Marseille,96780.93,46342.82,20344.23,2023-11-21
87.22,16.67,71.88,86.89,Moderate,,Mature-5G,-0.2,Poor,Marseille,97422.16,46701.02,21785.85,2023-11-22
87.33,16.75,71.89,86.96,Moderate,,Mature-5G,-0.45,Limited,Marseille,100773.12,42029.28,23227.47,2023-11-23
87.44,16.87,71.89,87.03,Good,,Mature-5G,0.62,Hub,Marseille,123260.38,44133.88,24127.09,2023-11-24
87.55,17.01,71.89,87.1,Good,,Mature-5G,0.32,Hub,Marseille,136813.61,46222.91499999999,28585.49,2023-11-25
87.67,17.19,71.89,87.17,Moderate,,Mature-5G,0.08,Hub,Marseille,131181.27,48311.95,30881.99,2023-11-26
87.79,17.39,71.89,87.24,Moderate,,Mature-5G,-0.18,Poor,Marseille,96910.7,50400.985,19416.95,2023-11-27
87.91,17.63,71.9,87.31,Moderate,,Mature-5G,-0.21,Poor,Marseille,91632.12,52490.02,25682.2,2023-11-28
88.02,17.89,71.9,87.38,Moderate,,Mature-5G,0.52,Limited,Marseille,100384.01,54579.05499999999,20923.53,2023-11-29
88.15,18.18,71.9,87.46,Moderate,,Mature-5G,0.79,Hub,Marseille,116054.92,56668.09,24791.34,2023-11-30
88.27,18.5,71.9,87.53,Moderate,,Mature-5G,-0.31,Poor,Marseille,105071.16,49543.83,27326.0,2023-12-01
88.39,18.83,71.91,87.61,Moderate,,Mature-5G,0.98,Hub,Marseille,115240.22,59094.21,26085.1,2023-12-02
88.52,19.19,71.91,87.68,Moderate,,Mature-5G,0.86,Limited,Marseille,125409.28,54491.235,24844.2,2023-12-03
88.64,19.57,71.91,87.76,Moderate,,Mature-5G,1.27,Poor,Marseille,85292.3,49888.26,23369.76,2023-12-04
88.77,19.97,71.91,87.84,Bad,,Mature-5G,0.28,Limited,Marseille,109049.2,48398.67,26257.69,2023-12-05
88.9,20.38,71.91,87.91,Moderate,,Mature-5G,-1.22,Limited,Marseille,122777.67,49321.55,20570.09,2023-12-06
89.03,20.81,71.92,87.99,Moderate,,Mature-5G,-0.16,Hub,Marseille,107678.14,45984.88,21141.307142857142,2023-12-07
89.16,21.25,71.92,88.07,Moderate,,Mature-5G,0.5,Limited,Marseille,132250.62,57056.06,21712.524285714288,2023-12-08
89.29,21.71,71.92,88.15,Bad,,Mature-5G,-0.76,Poor,Marseille,134513.1,57249.32,22283.74142857143,2023-12-09
89.42,22.17,71.92,88.23,Bad,,Mature-5G,0.93,Hub,Marseille,85200.75,52140.74,22854.95857142857,2023-12-10
89.56,22.635,71.92,88.31,Bad,,Mature-5G,-0.4,Good,Marseille,95200.48,45134.36,23426.175714285713,2023-12-11
89.69,23.1,71.93,88.39,Moderate,,Mature-5G,-0.06,Good,Marseille,115100.6,41422.09,23997.39285714286,2023-12-12
89.83,23.57,71.93,88.48,Moderate,,Mature-5G,0.65,Limited,Marseille,96657.34,53055.13,24568.61,2023-12-13
89.96,24.04,71.93,88.56,Moderate,,Mature-5G,-0.81,Limited,Marseille,119343.81,48570.38,27450.16,2023-12-14
90.1,24.5,71.93,88.64,Moderate,,Mature-5G,0.67,Hub,Marseille,118023.29,54286.85,30450.96,2023-12-15
90.24,24.96,71.94,88.72,Bad,,Mature-5G,0.51,Poor,Marseille,120700.29,51636.19,49715.87,2023-12-16
90.38,25.405,71.94,88.81,Moderate,,Mature-5G,0.13,Limited,Marseille,104510.52,64751.53,56342.53,2023-12-17
90.51,25.85,71.94,88.89,Bad,,Mature-5G,0.18,Limited,Marseille,95843.65,55462.37,51692.975,2023-12-18
90.65,26.28,71.94,88.97,Moderate,,Mature-5G,-0.27,Limited,Marseille,96440.7,47023.42,47043.42,2023-12-19
90.79,26.7,71.94,89.06,Bad,,Mature-5G,-0.38,Good,Marseille,114489.45,50151.46,26342.61,2023-12-20
90.94,27.09,71.95,89.14,Moderate,,Mature-5G,0.3,Hub,Marseille,104047.67,57158.55,29892.44,2023-12-21
91.08,27.47,71.95,89.23,Bad,,Mature-5G,0.21,Limited,Marseille,97071.93,41015.3,28712.34,2023-12-22
91.22,27.83,71.95,89.31,Moderate,,Mature-5G,-0.05,Hub,Marseille,108014.61,59321.68,30323.38,2023-12-23
91.36,28.17,71.95,89.4,Moderate,,Mature-5G,0.08,Limited,Marseille,114104.38,104000.0,30326.73,2023-12-24
91.5,28.49,71.96,89.48,Moderate,,Mature-5G,0.51,Hub,Marseille,97317.48,80504.0,24194.02,2023-12-25
91.65,28.77,71.96,89.57,Moderate,,Mature-5G,-0.91,Hub,Marseille,102813.98,79405.08,26464.82,2023-12-26
91.79,29.04,71.96,89.66,Bad,,Mature-5G,0.88,Good,Marseille,109232.87,49530.02,28735.62,2023-12-27
91.93,29.27,71.96,89.74,Moderate,,Mature-5G,0.59,Limited,Marseille,66351.77,62586.29,29981.91,2023-12-28
92.08,29.48,71.96,89.82499999999999,Moderate,,Mature-5G,1.0,Limited,Marseille,67708.23,52514.66,25081.47,2023-12-29
92.22,29.65,71.97,89.91,Moderate,,Mature-5G,0.42,Limited,Marseille,83212.29,60578.62,30610.03,2023-12-30
92.37,29.8,71.97,90.0,Moderate,,Mature-5G,0.29,Hub,Marseille,84052.52,69384.85,30046.11,2023-12-31
92.51,29.91,71.97,90.09,Moderate,,Mature-5G,0.04,Good,Marseille,102975.96,55665.75,31048.57,2024-01-01
92.655,29.99,71.97,90.17,Moderate,,Mature-5G,-0.4,Good,Marseille,100839.48,56732.26,27353.03,2024-01-02
92.8,30.025,71.98,90.26,Moderate,,Mature-5G,-0.6,Hub,Marseille,117335.59,51455.65,32158.37,2024-01-03
92.95,30.06,71.98,90.34,Bad,,Mature-5G,0.29,Hub,Marseille,118519.89,57354.04,26579.4,2024-01-04
93.09,30.04,71.98,90.43,Moderate,,Mature-5G,-0.57,Poor,Marseille,111717.59,55329.76,28028.47,2024-01-05
93.24,29.99,71.98,90.52,Bad,,Mature-5G,1.19,Good,Marseille,127863.76,63631.65,32209.62,2024-01-06
93.38,29.91,71.98,90.6,Moderate,,Mature-5G,-0.1,Good,Marseille,119028.9,58354.88,27871.46,2024-01-07
93.52,29.8,71.99,90.69,Moderate,,Mature-5G,0.32,Good,Marseille,85267.6,49484.59,25847.75,2024-01-08
93.67,29.65,71.99,90.77,Moderate,,Mature-5G,0.23,Hub,Marseille,112927.23,50546.12,27183.31,2024-01-09
93.81,29.48,71.99,90.86,Moderate,,Mature-5G,1.59,Hub,Marseille,128888.47,58971.32,23756.83,2024-01-10
93.96,29.27,71.99,90.94,Moderate,,Mature-5G,-0.52,Poor,Marseille,113753.17,54037.77,26238.82,2024-01-11
94.1,29.04,71.99,91.03,Bad,,Mature-5G,0.58,Hub,Marseille,124276.35,70167.18,29306.55,2024-01-12
94.24,28.77,72.0,91.11,Moderate,,Mature-5G,0.37,Hub,Marseille,134586.01,67317.85,38367.28,2024-01-13
94.38,28.49,72.0,91.19,Moderate,,Mature-5G,0.76,Hub,Marseille,140101.36,55299.87,36137.31,2024-01-14
94.53,28.17,72.0,91.28,Moderate,,Mature-5G,0.66,Poor,Marseille,122094.91,54836.0,29209.82,2024-01-15
94.67,27.83,72.0,91.36,Moderate,,Mature-5G,0.33,Limited,Marseille,108002.62,46371.4,26953.23,2024-01-16
94.81,27.47,72.01,91.44,Moderate,,Mature-5G,0.4,Good,Marseille,126527.92,58939.01,27337.0,2024-01-17
94.95,27.09,72.01,91.52,Moderate,,Mature-5G,0.44,Good,Marseille,117111.01,57686.91,20985.88,2024-01-18
95.09,26.7,72.01,91.61,Moderate,,Mature-5G,0.35,Good,Marseille,125261.73,62597.18,27614.43,2024-01-19
95.23,26.28,72.01,91.69,Moderate,,Mature-5G,0.77,Hub,Marseille,142677.11,60480.87,37335.03,2024-01-20
95.37,25.85,72.01,91.77,Moderate,,Mature-5G,0.76,Poor,Marseille,160092.49,74694.4,36429.69,2024-01-21
95.5,25.41,72.02,91.85,Bad,,Mature-5G,1.39,Good,Marseille,115645.51,49649.34,27145.1,2024-01-22
95.64,24.96,72.02,91.93,Moderate,,Mature-5G,0.49,Poor,Marseille,126031.66,61709.75,31305.32,2024-01-23
95.78,24.5,72.02,92.01,Moderate,,Mature-5G,0.59,Hub,Marseille,111808.91,58835.87,26797.3,2024-01-24
95.91333333333334,24.04,72.02,92.09,Moderate,,Mature-5G,-0.39,Hub,Marseille,111945.62,61220.67,35569.56,2024-01-25
96.04666666666667,23.57,72.03,92.16,Moderate,,Mature-5G,0.63,Poor,Marseille,119155.3,54493.79,32368.41,2024-01-26
96.18,23.1,72.03,92.24,Moderate,,Mature-5G,0.75,Good,Marseille,135876.05,63941.59,32766.01,2024-01-27
96.31,22.63,72.03,92.32,Moderate,,Mature-5G,-0.39,Hub,Marseille,137474.55,71973.57,36326.04,2024-01-28
96.44,22.17,72.03,92.39,Moderate,,Mature-5G,-0.3,Poor,Marseille,134894.185,59645.47,26316.99,2024-01-29
96.57,21.71,72.03,92.47,Moderate,,Mature-5G,0.43,Hub,Marseille,132313.82,55632.14,28488.83,2024-01-30
96.7,21.25,72.04,92.54,Moderate,,Mature-5G,-0.55,Poor,Marseille,135869.02,49526.07,32826.55,2024-01-31
96.83,20.81,72.04,92.62,Bad,,Mature-5G,0.33,Poor,Marseille,136292.69,53797.4,31840.24,2024-02-01
96.96,20.38,72.04,92.69,Bad,,Mature-5G,1.03,Hub,Marseille,145634.14,58053.41,27161.65,2024-02-02
97.09,19.97,72.04,92.76,Moderate,,Mature-5G,0.54,Poor,Marseille,150009.07,77219.48,28867.606666666667,2024-02-03
97.21,19.57,72.05,92.83,Moderate,,Mature-5G,1.46,Poor,Marseille,153542.48,73276.41,30573.563333333335,2024-02-04
97.33,19.19,72.05,92.9,Moderate,,Mature-5G,0.72,Poor,Marseille,117127.71,62279.18,32279.52,2024-02-05
97.46,18.83,72.05,92.97,Moderate,,Mature-5G,0.47,Limited,Marseille,113537.89,61611.16,29056.559999999998,2024-02-06
97.58,18.5,72.05,93.04,Moderate,,Mature-5G,0.65,Poor,Marseille,117415.58,64191.06,25833.6,2024-02-07
97.7,18.18,72.05,93.11,Moderate,,Mature-5G,1.06,Hub,Marseille,125669.34,72332.58,30113.18,2024-02-08
97.82,17.89,72.06,93.18,Moderate,,Mature-5G,-0.83,Limited,Marseille,129954.43,66172.74,28249.0,2024-02-09
97.93,17.63,72.06,93.24,Bad,,Mature-5G,-0.15,Poor,Marseille,144961.42,71852.34,42850.77,2024-02-10
98.05,17.39,72.06,93.31,Bad,,Mature-5G,-0.17,Limited,Marseille,148382.34,61491.71,35646.45,2024-02-11
98.16,17.19,72.06,93.37,Bad,,Mature-5G,0.51,Hub,Marseille,119152.9,64825.43,33313.49,2024-02-12
98.27,17.01,72.07,93.44,Moderate,,Mature-5G,0.71,Poor,Marseille,123617.49,67157.6,30290.29,2024-02-13
98.39,16.87,72.07,93.5,Moderate,,Mature-5G,0.78,Hub,Marseille,138457.28,56923.99,33361.33,2024-02-14
98.5,16.770000000000003,72.07,93.56,Moderate,,Mature-5G,0.39,Hub,Marseille,156580.08,64431.16,32254.62,2024-02-15
98.6,16.67,72.07,93.62,Moderate,,Mature-5G,-0.59,Hub,Marseille,133829.45,69869.67,33170.16,2024-02-16
98.71,16.62,72.07,93.68,Moderate,,Mature-5G,0.94,Hub,Marseille,161023.48,63491.18,40688.37,2024-02-17
98.81,16.61,72.08,93.73,Moderate,,Mature-5G,1.21,Poor,Marseille,136696.55,69547.46,37082.43,2024-02-18
98.92,16.62,72.08,93.79,Moderate,,Mature-5G,-0.29,Hub,Marseille,112369.62,62267.94,29947.89,2024-02-19
99.02,16.67,72.08,93.85,Bad,,Mature-5G,0.19,Hub,Marseille,126379.27,65536.89,36124.69,2024-02-20
99.12,16.75,72.08,93.9,Bad,,Mature-5G,0.31,Hub,Marseille,126213.79,54172.08,29692.87,2024-02-21
99.21,16.87,72.08,93.95,Moderate,,Mature-5G,1.12,Limited,Marseille,154886.39,65529.79,33584.74,2024-02-22
99.31,17.01,72.09,94.01,Bad,,Mature-5G,1.17,Good,Marseille,122958.17,64121.57,34150.97,2024-02-23
99.4,17.19,72.09,94.06,Moderate,,Mature-5G,0.78,Limited,Marseille,145380.13,62295.34,39909.85,2024-02-24
99.5,17.39,72.09,94.11,Bad,Tech Show,Mature-5G,0.03,Good,Marseille,139286.96,73747.42,30705.07,2024-02-25
99.59,17.63,72.09,94.16,Moderate,,Mature-5G,-0.41,Poor,Marseille,104291.64,59347.05,25569.2,2024-02-26
99.68,17.89,72.1,94.205,Moderate,,Mature-5G,0.37,Poor,Marseille,120677.82,54342.92,31723.03,2024-02-27
99.76,18.18,72.1,94.25,Moderate,,Mature-5G,0.25,Hub,Marseille,135555.14,67621.99,37448.61,2024-02-28
99.85,18.5,72.1,94.295,Bad,,Mature-5G,0.03,Hub,Marseille,138292.37,55559.38,30277.69,2024-02-29
99.93,18.845,72.1,94.34,Moderate,,Mature-5G,0.62,Hub,Marseille,64239.37,63765.01,33580.99,2024-03-01
100.01,19.19,72.1,94.38,Good,,Mature-5G,0.16,Poor,Marseille,109174.725,65792.23,46932.65,2024-03-02
100.09,19.57,72.11,94.42,Moderate,,Mature-5G,0.51,Poor,Marseille,154110.08,72355.55,39281.815,2024-03-03
100.16,19.97,72.11,94.46,Good,,Mature-5G,0.9,Poor,Marseille,135329.82,54261.23,31630.98,2024-03-04
100.24,20.38,72.11,94.5,Moderate,,Mature-5G,-0.0,Good,Marseille,115131.58,49568.78,34460.21,2024-03-05
100.31,20.81,72.11,94.54,Moderate,,Mature-5G,0.65,Limited,Marseille,147363.5,55641.99,29170.53,2024-03-06
100.38,21.25,72.12,94.57,Moderate,,Mature-5G,1.62,Poor,Marseille,134990.19,62771.14,37485.99,2024-03-07
100.45,21.71,72.12,94.6,Good,,Mature-5G,0.1,Good,Marseille,141439.15,65518.65,37921.12,2024-03-08
100.52,22.17,72.12,94.64,Good,,Mature-5G,0.95,Poor,Marseille,137570.5,71666.42,39919.32,2024-03-09
100.58,22.63,72.12,94.67,Good,,Mature-5G,0.26,Hub,Marseille,168570.61,73055.77,39641.35,2024-03-10
100.64,23.1,72.12,94.7,Good,,Mature-5G,0.77,Good,Marseille,140256.02,63907.89,37324.37,2024-03-11
100.7,23.57,72.13,94.73,Good,,Mature-5G,-0.01,Good,Marseille,146358.18,58176.91,33161.95,2024-03-12
100.76,24.04,72.13,94.76,Good,,Mature-5G,0.43,Poor,Marseille,118063.57,67848.35,31182.97,2024-03-13
100.81,24.5,72.13,94.78,Moderate,,Mature-5G,0.86,Hub,Marseille,161650.33,57302.78,32826.01,2024-03-14
100.87,24.96,72.13,94.81,Good,,Mature-5G,0.11,Good,Marseille,150495.75,60192.8,37307.17,2024-03-15
100.92,25.41,72.14,94.83,Good,,Mature-5G,0.78,Hub,Marseille,154901.09,76814.32,37290.54,2024-03-16
100.97,25.85,72.14,94.85,Moderate,,Mature-5G,0.83,Limited,Marseille,152315.86,73512.27,43311.56,2024-03-17
101.01,26.28,72.14,94.87,Good,,Mature-5G,1.01,Limited,Marseille,114147.71,53055.3,34877.77,2024-03-18
101.06,26.7,72.14,94.89,Moderate,,Mature-5G,-0.18,Hub,Marseille,118192.22,61022.85,17567.36,2024-03-19
101.1,27.09,72.14,94.91,Good,,Mature-5G,0.14,Hub,Marseille,125348.82,65802.18,27043.1,2024-03-20
101.14,27.47,72.15,94.92,Moderate,,Mature-5G,-0.07,Poor,Marseille,139072.03,65717.47,28212.35,2024-03-21
101.17,27.83,72.15,94.94,Good,,Mature-5G,0.05,Poor,Marseille,138799.11,68419.08,25830.92,2024-03-22
101.21,28.17,72.15,94.95,Good,,Mature-5G,0.74,Poor,Marseille,134808.58,78110.63,48641.48,2024-03-23
101.24,28.49,72.15,94.96,Moderate,,Mature-5G,0.34,Hub,Marseille,131801.235,74400.04,44486.4,2024-03-24
101.27,28.77,72.15,94.97,Moderate,,Mature-5G,0.01,Limited,Marseille,128793.89,64686.75,36739.22,2024-03-25
101.3,29.04,72.16,94.98,Moderate,,Mature-5G,0.15,Good,Marseille,132662.83,66606.99,35601.46,2024-03-26
101.32,29.27,72.16,94.99,Moderate,,Mature-5G,-0.47,Hub,Marseille,72227.63,63414.79,29735.43,2024-03-27
101.35,29.48,72.16,94.99,Good,,Mature-5G,0.1,Limited,Marseille,95512.95,68637.98,33058.74,2024-03-28
101.37,29.65,72.16,95.0,Good,,Mature-5G,0.15,Good,Marseille,157429.1,76343.63,37565.66,2024-03-29
101.385,29.8,72.17,95.0,Good,,Mature-5G,0.9,Limited,Marseille,131978.1,83653.59,39110.65,2024-03-30
101.4,29.91,72.17,95.0,Moderate,,Mature-5G,-0.01,Hub,Marseille,138870.07,86366.56,40256.58,2024-03-31
101.41,29.99,72.17,95.0,Good,,Mature-5G,-0.06,Hub,Marseille,133389.44,57672.88,33104.93,2024-04-01
101.43,30.04,72.17,95.0,Moderate,,Mature-5G,0.64,Hub,Marseille,134351.53,56484.46,33817.19,2024-04-02
101.43,30.06,72.17,94.99,Moderate,,Mature-5G,0.41,Hub,Marseille,142113.31,54726.81,32371.68,2024-04-03
101.44,30.04,72.18,94.99,Good,,Mature-5G,-0.07,Poor,Marseille,135466.36,52651.78,29756.91,2024-04-04
101.45,29.975,72.18,94.98,Good,,Mature-5G,0.96,Poor,Marseille,140332.78,76093.01,24088.38,2024-04-05
101.45,29.91,72.18,94.98,Moderate,,Mature-5G,0.57,Poor,Marseille,148090.92,81011.72,35725.01,2024-04-06
101.45,29.8,72.18,94.97,Good,,Mature-5G,-0.57,Poor,Marseille,158797.15,76917.21,45814.34,2024-04-07
101.44,29.65,72.19,94.96,Moderate,,Mature-5G,0.36,Poor,Marseille,151210.55,68390.34,36996.51,2024-04-08
101.44,29.48,72.19,94.94,Moderate,,Mature-5G,0.58,Hub,Marseille,123651.22,63110.56,35286.11,2024-04-09
101.43,29.27,72.19,94.93,Good,,Mature-5G,-0.03,Good,Marseille,172834.7,62804.69,30734.36,2024-04-10
101.42,29.04,72.19,94.91,Good,,Mature-5G,0.4,Hub,Marseille,137421.06,65177.65,33039.4,2024-04-11
101.41,28.77,72.19,94.9,Moderate,,Mature-5G,-0.34,Hub,Marseille,147129.83,59342.62,39932.32,2024-04-12
101.39,28.49,72.2,94.88,Good,,Mature-5G,1.44,Limited,Marseille,163711.19,69563.65,42735.06,2024-04-13
101.38,28.17,72.2,94.86,Moderate,,Mature-5G,-0.02,Limited,Marseille,123577.97,71231.83,41697.44,2024-04-14
101.36,27.83,72.2,94.84,Moderate,,Mature-5G,1.22,Hub,Marseille,134284.4,70724.59,32403.62,2024-04-15
101.33,27.47,72.2,94.82,Good,,Mature-5G,-0.36,Hub,Marseille,113490.09,71699.54,31035.6,2024-04-16
101.31,27.09,72.21,94.79,Moderate,,Mature-5G,-0.28,Poor,Marseille,100714.43,58555.49,38785.29,2024-04-17
101.28,26.7,72.21,94.77,Good,,Mature-5G,0.13,Hub,Marseille,135873.0,65727.79,30616.81,2024-04-18
101.26,26.28,72.21,94.74,Moderate,,Mature-5G,0.36,Poor,Marseille,165654.96,55794.72,30078.07,2024-04-19
101.22,25.85,72.21,94.71,Good,,Mature-5G,-0.06,Good,Marseille,137888.14,73356.07,38491.16,2024-04-20
101.19,25.41,72.21,94.68,Moderate,,Mature-5G,1.01,Limited,Marseille,154514.28,73556.48,38068.16333333334,2024-04-21
101.16,24.96,72.22,94.65,Good,,Mature-5G,-0.54,Hub,Marseille,170025.7,74657.7,37645.16666666667,2024-04-22
101.12,24.5,72.22,94.62,Good,,Mature-5G,1.02,Hub,Marseille,165499.18333333335,59869.54,37222.17,2024-04-23
101.08,24.04,72.22,94.59,Good,,Mature-5G,-0.82,Hub,Marseille,160972.66666666666,66326.33,36799.17333333333,2024-04-24
101.04,23.57,72.22,94.55,Moderate,,Mature-5G,0.07,Hub,Marseille,156446.15,63206.31,36376.176666666666,2024-04-25
100.99,23.1,72.23,94.52,Moderate,,Mature-5G,-0.08,Hub,Marseille,158174.86,76192.14,35953.18,2024-04-26
100.94,22.63,72.23,94.48,Moderate,,Mature-5G,1.3,Limited,Marseille,183190.82,67550.84,35513.235,2024-04-27
100.9,22.17,72.23,94.44,Moderate,,Mature-5G,0.53,Poor,Marseille,118853.23,57846.34,35073.29,2024-04-28
100.84,21.71,72.23,94.4,Good,,Mature-5G,-0.54,Hub,Marseille,145101.77,54842.23,35000.38,2024-04-29
100.79,21.25,72.23,94.36,Moderate,,Mature-5G,-0.19,Limited,Marseille,126025.58,61985.73,34857.74,2024-04-30
100.74,20.81,72.24,94.32,Moderate,,Mature-5G,0.55,Hub,Marseille,132324.25,64437.33,38559.9,2024-05-01
100.68,20.38,72.24,94.27,Good,,Mature-5G,0.75,Hub,Marseille,147140.55,59771.0,34240.55,2024-05-02
100.62,19.97,72.24,94.23,Good,,Mature-5G,0.65,Good,Marseille,145057.86,62796.99,36236.14,2024-05-03
100.56,19.57,72.24,94.18,Good,,Mature-5G,0.93,Good,Marseille,154237.33,81687.26,38998.71,2024-05-04
100.49,19.19,72.24,94.13,Good,,Mature-5G,0.6,Limited,Marseille,163416.8,75081.605,35292.85,2024-05-05
100.43,18.83,72.25,94.08,Good,,Mature-5G,0.24,Poor,Marseille,122623.78,68475.95,32011.05,2024-05-06
100.36,18.5,72.25,94.03,Good,,Mature-5G,0.13,Hub,Marseille,125601.6,60342.06,35288.17,2024-05-07
100.29,18.18,72.25,93.98,Moderate,,Mature-5G,0.29,Limited,Marseille,159745.59,63017.49,36198.45,2024-05-08
100.22,17.89,72.25,93.93,Moderate,,Mature-5G,1.25,Good,Marseille,120097.78,63465.98,39476.17,2024-05-09
100.15,17.63,72.26,93.87,Good,,Mature-5G,0.16,Hub,Marseille,141620.94,64088.09,38405.375,2024-05-10
100.07,17.39,72.26,93.82,Good,,Mature-5G,0.8,Hub,Marseille,164702.95,78514.11,37334.58,2024-05-11
99.99,17.19,72.26,93.76,Moderate,,Mature-5G,-0.05,Hub,Marseille,175600.95,62212.88,38249.54,2024-05-12
99.92,17.01,72.26,93.71,Moderate,,Mature-5G,-0.68,Hub,Marseille,140238.64,57617.23,32610.7,2024-05-13
99.83,16.87,72.26,93.65,Good,,Mature-5G,-0.1,Poor,Marseille,145565.54,63000.18,29371.9,2024-05-14
99.75,16.75,72.27,93.59,Good,,Mature-5G,1.32,Poor,Marseille,132506.58,59889.73,34438.47,2024-05-15
99.67,16.67,72.27,93.53,Moderate,,Mature-5G,-0.34,Limited,Marseille,122184.59,67232.97,33936.44,2024-05-16
99.58,16.62,72.27,93.47,Good,,Mature-5G,0.57,Good,Marseille,130805.72,53001.55,35252.20333333334,2024-05-17
99.49,16.61,72.27,93.4,Good,,Mature-5G,0.13,Poor,Marseille,159495.87,84341.32,36567.96666666667,2024-05-18
99.4,16.62,72.28,93.34,Good,,Mature-5G,1.0,Hub,Marseille,150023.1,67801.03,37883.73,2024-05-19
99.31,16.67,72.28,93.28,Good,,Mature-5G,-0.65,Good,Marseille,128160.11,53548.0,28609.67,2024-05-20
99.22,16.75,72.28,93.21,Good,,Mature-5G,0.53,Limited,Marseille,113972.43,53438.77,30315.9,2024-05-21
99.12,16.87,72.28,93.14,Moderate,,Mature-5G,0.45,Good,Marseille,153372.22,63382.43,33159.69,2024-05-22
99.03,17.01,72.28,93.08,Moderate,,Mature-5G,1.3,Hub,Marseille,118874.19,71170.61,34524.02,2024-05-23
98.93,17.19,72.29,93.01,Moderate,,Mature-5G,0.39,Hub,Marseille,105763.22,61773.46,38421.32,2024-05-24
98.83,17.39,72.29,92.94,Good,,Mature-5G,-0.08,Hub,Marseille,128371.37,67253.55,38458.71,2024-05-25
98.73,17.63,72.29,92.87,Good,,Mature-5G,1.22,Good,Marseille,137887.98,72733.64,35826.03,2024-05-26
